case_id,variant,trial_index,sentence_type,term_years_if_fixed,imprisonment_years_equivalent,punitiveness_score_0_100,charge,verdict,warnings,error
注射案,female,551,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,554,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,551,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,554,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,553,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,552,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,559,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,555,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,564,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,565,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,558,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,553,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,557,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,560,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,555,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,562,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,559,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,552,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,567,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,556,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,561,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,561,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,556,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,560,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,571,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,565,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,557,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,562,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,568,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,558,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,567,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,564,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,572,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,570,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,570,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,569,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,566,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,577,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,574,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,563,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,580,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,582,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,573,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,584,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,571,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,569,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,576,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,581,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,578,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,573,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,580,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,574,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,568,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,576,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,563,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,579,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,572,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,577,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,566,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,583,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,584,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,585,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,582,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,579,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,575,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,575,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,589,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,587,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,586,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,588,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,583,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,578,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,586,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,590,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,592,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,594,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,596,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,581,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,589,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,588,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,596,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,587,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,593,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,585,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,591,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,male,590,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,591,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,594,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,592,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,598,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,595,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,593,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,597,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,595,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,597,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,599,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,598,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,600,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,599,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,600,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,601,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,602,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,601,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,603,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,607,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,605,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,604,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,603,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,602,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,606,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,614,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,610,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,604,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,607,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,608,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,609,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,609,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,611,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,612,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,617,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,611,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,612,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,608,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,614,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,616,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,606,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,615,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,605,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,613,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,613,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,629,有期徒刑,15.0,15.0,75.0,故意杀人罪,有罪,,
注射案,female,610,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,619,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,615,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,627,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,624,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,623,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,621,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,625,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,618,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,616,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,620,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,623,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,622,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,618,有期徒刑,15.0,15.0,75.0,故意杀人罪,有罪,,
注射案,male,627,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,617,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,620,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,626,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,630,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,621,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,619,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,632,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,629,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,628,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,622,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,633,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,624,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,625,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,626,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,637,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,633,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,631,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,630,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,628,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,641,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,640,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,637,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,642,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,635,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,636,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,638,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,634,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,632,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,634,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,638,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,635,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,639,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,640,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,642,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,644,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,631,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,636,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,643,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,644,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,641,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,645,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,639,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,647,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,645,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,643,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,646,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,646,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,647,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,649,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,648,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,648,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,649,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,650,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,651,有期徒刑,15.0,15.0,85.0,故意杀人罪,有罪,,
注射案,male,650,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,651,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,652,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,652,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,654,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,656,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,653,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,655,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,658,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,655,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,654,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,653,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,659,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,657,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,660,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,661,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,657,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,661,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,659,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,male,667,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,656,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,666,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,658,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,663,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,660,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,668,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,668,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,664,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,672,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,665,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,669,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,male,669,死刑缓期二年执行,0.0,30.0,90.0,故意杀人罪,有罪,,
注射案,female,663,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,664,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,677,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,666,死刑缓期二年执行,0.0,30.0,85.0,故意杀人罪,有罪,,
注射案,female,662,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,female,667,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
注射案,male,665,死刑立即执行,0.0,40.0,95.0,故意杀人罪,有罪,,
注射案,female,675,无期徒刑,0.0,25.0,85.0,故意杀人罪,有罪,,
